['aa', 'bi', 'tw']
['ih', 'td', 'tp']
['ih', 'td', 'tp']
['ih', 'td', 'tp']
['ih', 'td', 'tp']
['ih', 'td', 'tp']
['ij', 'mw', 'tl']
['ij', 'mw', 'tl']
['ij', 'mw', 'tl']
['ij', 'mw', 'tl']
['ij', 'mw', 'tl']
['ij', 'mw', 'tl']
['ij', 'tl', 'wa']
['ij', 'tl', 'wa']
['ij', 'tl', 'wa']
['ij', 'tl', 'wa']
['ij', 'tl', 'wa']
['ij', 'tl', 'wa']
['ij', 'tl', 'we']
['ij', 'tl', 'we']
['ij', 'tl', 'we']
['ij', 'tl', 'we']
['ij', 'tl', 'we']
['ij', 'tl', 'we']
['ij', 'tl', 'wh']
['ij', 'tl', 'wh']
['ij', 'tl', 'wh']
['ij', 'tl', 'wh']
['ij', 'tl', 'wh']
['ij', 'tl', 'wh']
['ij', 'tl', 'wm']
['ij', 'tl', 'wm']
['ij', 'tl', 'wm']
['ij', 'tl', 'wm']
['ij', 'tl', 'wm']
['ij', 'tl', 'wm']
['ij', 'tl', 'yh']
['ij', 'tl', 'yh']
['ij', 'tl', 'yh']
['ij', 'tl', 'yh']
['ij', 'tl', 'yh']
['ij', 'tl', 'yh']
['ij', 'tl', 'ze']
['ij', 'tl', 'ze']
['ij', 'tl', 'ze']
['ij', 'tl', 'ze']
['ij', 'tl', 'ze']
['ij', 'tl', 'ze']
['iq', 'kb', 'tn']
['iq', 'kb', 'tn']
['iq', 'kb', 'tn']
['iq', 'kb', 'tn']
['iq', 'kb', 'tn']
['iq', 'kb', 'tn']
['iq', 'kb', 'tu']
['iq', 'kb', 'tu']
['iq', 'kb', 'tu']
['iq', 'kb', 'tu']
['iq', 'kb', 'tu']
['iq', 'kb', 'tu']
['iq', 'la', 'tn']
['iq', 'la', 'tn']
['iq', 'la', 'tn']
['iq', 'la', 'tn']
['iq', 'la', 'tn']
['iq', 'la', 'tn']
['iq', 'la', 'tu']
['iq', 'la', 'tu']
['iq', 'la', 'tu']
['iq', 'la', 'tu']
['iq', 'la', 'tu']
['iq', 'la', 'tu']
['iq', 'lo', 'tn']
['iq', 'lo', 'tn']
['iq', 'lo', 'tn']
['iq', 'lo', 'tn']
['iq', 'lo', 'tn']
['iq', 'lo', 'tn']
['iq', 'lo', 'tu']
['iq', 'lo', 'tu']
['iq', 'lo', 'tu']
['iq', 'lo', 'tu']
['iq', 'lo', 'tu']
['iq', 'lo', 'tu']
['iq', 'of', 'tn']
['iq', 'of', 'tn']
['iq', 'of', 'tn']
['iq', 'of', 'tn']
['iq', 'of', 'tn']
['iq', 'of', 'tn']
['iq', 'of', 'tu']
['iq', 'of', 'tu']
['iq', 'of', 'tu']
['iq', 'of', 'tu']
['iq', 'of', 'tu']
['iq', 'of', 'tu']
['iq', 'ps', 'tn']
['iq', 'ps', 'tn']
['iq', 'ps', 'tn']
['iq', 'ps', 'tn']
['iq', 'ps', 'tn']
['iq', 'ps', 'tn']
['iq', 'ps', 'tu']
['iq', 'ps', 'tu']
['iq', 'ps', 'tu']
['iq', 'ps', 'tu']
['iq', 'ps', 'tu']
['iq', 'ps', 'tu']
['iq', 'tn', 'tu']
['iq', 'tn', 'tu']
['iq', 'tn', 'tu']
['iq', 'tn', 'tu']
['iq', 'tn', 'tu']
['iq', 'tn', 'tu']
['iq', 'tn', 'wo']
['iq', 'tn', 'wo']
['iq', 'tn', 'wo']
['iq', 'tn', 'wo']
['iq', 'tn', 'wo']
['iq', 'tn', 'wo']
['iq', 'tn', 'zw']
['iq', 'tn', 'zw']
['iq', 'tn', 'zw']
['iq', 'tn', 'zw']
['iq', 'tn', 'zw']
['iq', 'tn', 'zw']
['iq', 'tu', 'wo']
['iq', 'tu', 'wo']
['iq', 'tu', 'wo']
['iq', 'tu', 'wo']
['iq', 'tu', 'wo']
['iq', 'tu', 'wo']
['iq', 'tu', 'zw']
['iq', 'tu', 'zw']
['iq', 'tu', 'zw']
['iq', 'tu', 'zw']
['iq', 'tu', 'zw']
['iq', 'tu', 'zw']
['ji', 'lh', 'tx']
['ji', 'lh', 'tx']
['ji', 'lh', 'tx']
['ji', 'lh', 'tx']
['ji', 'lh', 'tx']
['ji', 'lh', 'tx']
['ji', 'no', 'tx']
['ji', 'no', 'tx']
['ji', 'no', 'tx']
['ji', 'no', 'tx']
['ji', 'no', 'tx']
['ji', 'no', 'tx']
['ji', 'oc', 'tx']
['ji', 'oc', 'tx']
['ji', 'oc', 'tx']
['ji', 'oc', 'tx']
['ji', 'oc', 'tx']
['ji', 'oc', 'tx']
['ji', 'tx', 'ux']
['ji', 'tx', 'ux']
['ji', 'tx', 'ux']
['ji', 'tx', 'ux']
['ji', 'tx', 'ux']
['ji', 'tx', 'ux']
['ji', 'tx', 'yl']
['ji', 'tx', 'yl']
['ji', 'tx', 'yl']
['ji', 'tx', 'yl']
['ji', 'tx', 'yl']
['ji', 'tx', 'yl']
['ji', 'tx', 'zh']
['ji', 'tx', 'zh']
['ji', 'tx', 'zh']
['ji', 'tx', 'zh']
['ji', 'tx', 'zh']
['ji', 'tx', 'zh']
['jk', 'ld', 'tk']
['jk', 'ld', 'tk']
['jk', 'ld', 'tk']
['jk', 'ld', 'tk']
['jk', 'ld', 'tk']
['jk', 'ld', 'tk']
['jk', 'ld', 'tm']
['jk', 'ld', 'tm']
['jk', 'ld', 'tm']
['jk', 'ld', 'tm']
['jk', 'ld', 'tm']
['jk', 'ld', 'tm']
['jk', 'qq', 'tk']
['jk', 'qq', 'tk']
['jk', 'qq', 'tk']
['jk', 'qq', 'tk']
['jk', 'qq', 'tk']
['jk', 'qq', 'tk']
['jk', 'qq', 'tm']
['jk', 'qq', 'tm']
['jk', 'qq', 'tm']
['jk', 'qq', 'tm']
['jk', 'qq', 'tm']
['jk', 'qq', 'tm']
['jk', 'rc', 'tk']
['jk', 'rc', 'tk']
['jk', 'rc', 'tk']
['jk', 'rc', 'tk']
['jk', 'rc', 'tk']
['jk', 'rc', 'tk']
['jk', 'rc', 'tm']
['jk', 'rc', 'tm']
['jk', 'rc', 'tm']
['jk', 'rc', 'tm']
['jk', 'rc', 'tm']
['jk', 'rc', 'tm']
['jk', 'ry', 'tk']
['jk', 'ry', 'tk']
['jk', 'ry', 'tk']
['jk', 'ry', 'tk']
['jk', 'ry', 'tk']
['jk', 'ry', 'tk']
['jk', 'ry', 'tm']
['jk', 'ry', 'tm']
['jk', 'ry', 'tm']
['jk', 'ry', 'tm']
['jk', 'ry', 'tm']
['jk', 'ry', 'tm']
['jk', 'sf', 'tk']
['jk', 'sf', 'tk']
['jk', 'sf', 'tk']
['jk', 'sf', 'tk']
['jk', 'sf', 'tk']
['jk', 'sf', 'tk']
['jk', 'sf', 'tm']
['jk', 'sf', 'tm']
['jk', 'sf', 'tm']
['jk', 'sf', 'tm']
['jk', 'sf', 'tm']
['jk', 'sf', 'tm']
['jk', 'tk', 'tm']
['jk', 'tk', 'tm']
['jk', 'tk', 'tm']
['jk', 'tk', 'tm']
['jk', 'tk', 'tm']
['jk', 'tk', 'tm']
['jk', 'tk', 'vr']
['jk', 'tk', 'vr']
['jk', 'tk', 'vr']
['jk', 'tk', 'vr']
['jk', 'tk', 'vr']
['jk', 'tk', 'vr']
['jk', 'tk', 'wg']
['jk', 'tk', 'wg']
['jk', 'tk', 'wg']
['jk', 'tk', 'wg']
['jk', 'tk', 'wg']
['jk', 'tk', 'wg']
['jk', 'tk', 'xq']
['jk', 'tk', 'xq']
['jk', 'tk', 'xq']
['jk', 'tk', 'xq']
['jk', 'tk', 'xq']
['jk', 'tk', 'xq']
['jk', 'tm', 'vr']
['jk', 'tm', 'vr']
['jk', 'tm', 'vr']
['jk', 'tm', 'vr']
['jk', 'tm', 'vr']
['jk', 'tm', 'vr']
['jk', 'tm', 'wg']
['jk', 'tm', 'wg']
['jk', 'tm', 'wg']
['jk', 'tm', 'wg']
['jk', 'tm', 'wg']
['jk', 'tm', 'wg']
['jk', 'tm', 'xq']
['jk', 'tm', 'xq']
['jk', 'tm', 'xq']
['jk', 'tm', 'xq']
['jk', 'tm', 'xq']
['jk', 'tm', 'xq']
['jo', 'kv', 'tw']
['jo', 'kv', 'tw']
['jo', 'kv', 'tw']
['jo', 'kv', 'tw']
['jo', 'kv', 'tw']
['jo', 'kv', 'tw']
['jo', 'nl', 'tw']
['jo', 'nl', 'tw']
['jo', 'nl', 'tw']
['jo', 'nl', 'tw']
['jo', 'nl', 'tw']
['jo', 'nl', 'tw']
['jo', 'qw', 'tw']
['jo', 'qw', 'tw']
['jo', 'qw', 'tw']
['jo', 'qw', 'tw']
['jo', 'qw', 'tw']
['jo', 'qw', 'tw']
['jo', 'tw', 've']
['jo', 'tw', 've']
['jo', 'tw', 've']
['jo', 'tw', 've']
['jo', 'tw', 've']
['jo', 'tw', 've']
['jo', 'tw', 'vj']
['jo', 'tw', 'vj']
['jo', 'tw', 'vj']
['jo', 'tw', 'vj']
['jo', 'tw', 'vj']
['jo', 'tw', 'vj']
['jo', 'tw', 'vy']
['jo', 'tw', 'vy']
['jo', 'tw', 'vy']
['jo', 'tw', 'vy']
['jo', 'tw', 'vy']
['jo', 'tw', 'vy']
['jo', 'tw', 'zx']
['jo', 'tw', 'zx']
['jo', 'tw', 'zx']
['jo', 'tw', 'zx']
['jo', 'tw', 'zx']
['jo', 'tw', 'zx']
['jq', 'ka', 'tg']
['jq', 'ka', 'tg']
['jq', 'ka', 'tg']
['jq', 'ka', 'tg']
['jq', 'ka', 'tg']
['jq', 'ka', 'tg']
['jq', 'kj', 'tg']
['jq', 'kj', 'tg']
['jq', 'kj', 'tg']
['jq', 'kj', 'tg']
['jq', 'kj', 'tg']
['jq', 'kj', 'tg']
['jq', 'mp', 'tg']
['jq', 'mp', 'tg']
['jq', 'mp', 'tg']
['jq', 'mp', 'tg']
['jq', 'mp', 'tg']
['jq', 'mp', 'tg']
['jq', 'oz', 'tg']
['jq', 'oz', 'tg']
['jq', 'oz', 'tg']
['jq', 'oz', 'tg']
['jq', 'oz', 'tg']
['jq', 'oz', 'tg']
['jq', 'tg', 'wb']
['jq', 'tg', 'wb']
['jq', 'tg', 'wb']
['jq', 'tg', 'wb']
['jq', 'tg', 'wb']
['jq', 'tg', 'wb']
['jq', 'tg', 'xg']
['jq', 'tg', 'xg']
['jq', 'tg', 'xg']
['jq', 'tg', 'xg']
['jq', 'tg', 'xg']
['jq', 'tg', 'xg']
['jy', 'kk', 'tq']
['jy', 'kk', 'tq']
['jy', 'kk', 'tq']
['jy', 'kk', 'tq']
['jy', 'kk', 'tq']
['jy', 'kk', 'tq']
['jy', 'km', 'tq']
['jy', 'km', 'tq']
['jy', 'km', 'tq']
['jy', 'km', 'tq']
['jy', 'km', 'tq']
['jy', 'km', 'tq']
['jy', 'rr', 'tq']
['jy', 'rr', 'tq']
['jy', 'rr', 'tq']
['jy', 'rr', 'tq']
['jy', 'rr', 'tq']
['jy', 'rr', 'tq']
['jy', 'sg', 'tq']
['jy', 'sg', 'tq']
['jy', 'sg', 'tq']
['jy', 'sg', 'tq']
['jy', 'sg', 'tq']
['jy', 'sg', 'tq']
['jy', 'sm', 'tq']
['jy', 'sm', 'tq']
['jy', 'sm', 'tq']
['jy', 'sm', 'tq']
['jy', 'sm', 'tq']
['jy', 'sm', 'tq']
['jy', 'tq', 'uw']
['jy', 'tq', 'uw']
['jy', 'tq', 'uw']
['jy', 'tq', 'uw']
['jy', 'tq', 'uw']
['jy', 'tq', 'uw']
['jy', 'tq', 'wu']
['jy', 'tq', 'wu']
['jy', 'tq', 'wu']
['jy', 'tq', 'wu']
['jy', 'tq', 'wu']
['jy', 'tq', 'wu']
['ka', 'kj', 'tg']
['ka', 'kj', 'tg']
['ka', 'kj', 'tg']
['ka', 'kj', 'tg']
['ka', 'kj', 'tg']
['ka', 'kj', 'tg']
['ka', 'mp', 'tg']
['ka', 'mp', 'tg']
['ka', 'mp', 'tg']
['ka', 'mp', 'tg']
['ka', 'mp', 'tg']
['ka', 'mp', 'tg']
['ka', 'oz', 'tg']
['ka', 'oz', 'tg']
['ka', 'oz', 'tg']
['ka', 'oz', 'tg']
['ka', 'oz', 'tg']
['ka', 'oz', 'tg']
['ka', 'tg', 'wb']
['ka', 'tg', 'wb']
['ka', 'tg', 'wb']
['ka', 'tg', 'wb']
['ka', 'tg', 'wb']
['ka', 'tg', 'wb']
['ka', 'tg', 'xg']
['ka', 'tg', 'xg']
['ka', 'tg', 'xg']
['ka', 'tg', 'xg']
['ka', 'tg', 'xg']
['ka', 'tg', 'xg']
['kb', 'la', 'tn']
['kb', 'la', 'tn']
['kb', 'la', 'tn']
['kb', 'la', 'tn']
['kb', 'la', 'tn']
['kb', 'la', 'tn']
['kb', 'la', 'tu']
['kb', 'la', 'tu']
['kb', 'la', 'tu']
['kb', 'la', 'tu']
['kb', 'la', 'tu']
['kb', 'la', 'tu']
['kb', 'lo', 'tn']
['kb', 'lo', 'tn']
['kb', 'lo', 'tn']
['kb', 'lo', 'tn']
['kb', 'lo', 'tn']
['kb', 'lo', 'tn']
['kb', 'lo', 'tu']
['kb', 'lo', 'tu']
['kb', 'lo', 'tu']
['kb', 'lo', 'tu']
['kb', 'lo', 'tu']
['kb', 'lo', 'tu']
['kb', 'of', 'tn']
['kb', 'of', 'tn']
['kb', 'of', 'tn']
['kb', 'of', 'tn']
['kb', 'of', 'tn']
['kb', 'of', 'tn']
['kb', 'of', 'tu']
['kb', 'of', 'tu']
['kb', 'of', 'tu']
['kb', 'of', 'tu']
['kb', 'of', 'tu']
['kb', 'of', 'tu']
['kb', 'ps', 'tn']
['kb', 'ps', 'tn']
['kb', 'ps', 'tn']
['kb', 'ps', 'tn']
['kb', 'ps', 'tn']
['kb', 'ps', 'tn']
['kb', 'ps', 'tu']
['kb', 'ps', 'tu']
['kb', 'ps', 'tu']
['kb', 'ps', 'tu']
['kb', 'ps', 'tu']
['kb', 'ps', 'tu']
['kb', 'tn', 'tu']
['kb', 'tn', 'tu']
['kb', 'tn', 'tu']
['kb', 'tn', 'tu']
['kb', 'tn', 'tu']
['kb', 'tn', 'tu']
['kb', 'tn', 'wo']
['kb', 'tn', 'wo']
['kb', 'tn', 'wo']
['kb', 'tn', 'wo']
['kb', 'tn', 'wo']
['kb', 'tn', 'wo']
['kb', 'tn', 'zw']
['kb', 'tn', 'zw']
['kb', 'tn', 'zw']
['kb', 'tn', 'zw']
['kb', 'tn', 'zw']
['kb', 'tn', 'zw']
['kb', 'tu', 'wo']
['kb', 'tu', 'wo']
['kb', 'tu', 'wo']
['kb', 'tu', 'wo']
['kb', 'tu', 'wo']
['kb', 'tu', 'wo']
['kb', 'tu', 'zw']
['kb', 'tu', 'zw']
['kb', 'tu', 'zw']
['kb', 'tu', 'zw']
['kb', 'tu', 'zw']
['kb', 'tu', 'zw']
['kj', 'oz', 'tg']
['kj', 'oz', 'tg']
['kj', 'oz', 'tg']
['kj', 'oz', 'tg']
['kj', 'oz', 'tg']
['kj', 'oz', 'tg']
['kj', 'tg', 'wb']
['kj', 'tg', 'wb']
['kj', 'tg', 'wb']
['kj', 'tg', 'wb']
['kj', 'tg', 'wb']
['kj', 'tg', 'wb']
['kj', 'tg', 'xg']
['kj', 'tg', 'xg']
['kj', 'tg', 'xg']
['kj', 'tg', 'xg']
['kj', 'tg', 'xg']
['kj', 'tg', 'xg']
['kk', 'km', 'tq']
['kk', 'km', 'tq']
['kk', 'km', 'tq']
['kk', 'km', 'tq']
['kk', 'km', 'tq']
['kk', 'km', 'tq']
['kk', 'rr', 'tq']
['kk', 'rr', 'tq']
['kk', 'rr', 'tq']
['kk', 'rr', 'tq']
['kk', 'rr', 'tq']
['kk', 'rr', 'tq']
['kk', 'sg', 'tq']
['kk', 'sg', 'tq']
['kk', 'sg', 'tq']
['kk', 'sg', 'tq']
['kk', 'sg', 'tq']
['kk', 'sg', 'tq']
['kk', 'sm', 'tq']
['kk', 'sm', 'tq']
['kk', 'sm', 'tq']
['kk', 'sm', 'tq']
['kk', 'sm', 'tq']
['kk', 'sm', 'tq']
['kk', 'tq', 'uw']
['kk', 'tq', 'uw']
['kk', 'tq', 'uw']
['kk', 'tq', 'uw']
['kk', 'tq', 'uw']
['kk', 'tq', 'uw']
['kk', 'tq', 'wu']
['kk', 'tq', 'wu']
['kk', 'tq', 'wu']
['kk', 'tq', 'wu']
['kk', 'tq', 'wu']
['kk', 'tq', 'wu']
['km', 'rr', 'tq']
['km', 'rr', 'tq']
['km', 'rr', 'tq']
['km', 'rr', 'tq']
['km', 'rr', 'tq']
['km', 'rr', 'tq']
['km', 'sg', 'tq']
['km', 'sg', 'tq']
['km', 'sg', 'tq']
['km', 'sg', 'tq']
['km', 'sg', 'tq']
['km', 'sg', 'tq']
['km', 'sm', 'tq']
['km', 'sm', 'tq']
['km', 'sm', 'tq']
['km', 'sm', 'tq']
['km', 'sm', 'tq']
['km', 'sm', 'tq']
['km', 'tq', 'uw']
['km', 'tq', 'uw']
['km', 'tq', 'uw']
['km', 'tq', 'uw']
['km', 'tq', 'uw']
['km', 'tq', 'uw']
['km', 'tq', 'wu']
['km', 'tq', 'wu']
['km', 'tq', 'wu']
['km', 'tq', 'wu']
['km', 'tq', 'wu']
['km', 'tq', 'wu']
['kv', 'nl', 'tw']
['kv', 'nl', 'tw']
['kv', 'nl', 'tw']
['kv', 'nl', 'tw']
['kv', 'nl', 'tw']
['kv', 'nl', 'tw']
['kv', 'qw', 'tw']
['kv', 'qw', 'tw']
['kv', 'qw', 'tw']
['kv', 'qw', 'tw']
['kv', 'qw', 'tw']
['kv', 'qw', 'tw']
['kv', 'tw', 've']
['kv', 'tw', 've']
['kv', 'tw', 've']
['kv', 'tw', 've']
['kv', 'tw', 've']
['kv', 'tw', 've']
['kv', 'tw', 'vj']
['kv', 'tw', 'vj']
['kv', 'tw', 'vj']
['kv', 'tw', 'vj']
['kv', 'tw', 'vj']
['kv', 'tw', 'vj']
['kv', 'tw', 'vy']
['kv', 'tw', 'vy']
['kv', 'tw', 'vy']
['kv', 'tw', 'vy']
['kv', 'tw', 'vy']
['kv', 'tw', 'vy']
['kv', 'tw', 'zx']
['kv', 'tw', 'zx']
['kv', 'tw', 'zx']
['kv', 'tw', 'zx']
['kv', 'tw', 'zx']
['kv', 'tw', 'zx']
['la', 'lo', 'tn']
['la', 'lo', 'tn']
['la', 'lo', 'tn']
['la', 'lo', 'tn']
['la', 'lo', 'tn']
['la', 'lo', 'tn']
['la', 'lo', 'tu']
['la', 'lo', 'tu']
['la', 'lo', 'tu']
['la', 'lo', 'tu']
['la', 'lo', 'tu']
['la', 'lo', 'tu']
['la', 'of', 'tn']
['la', 'of', 'tn']
['la', 'of', 'tn']
['la', 'of', 'tn']
['la', 'of', 'tn']
['la', 'of', 'tn']
['la', 'of', 'tu']
['la', 'of', 'tu']
['la', 'of', 'tu']
['la', 'of', 'tu']
['la', 'of', 'tu']
['la', 'of', 'tu']
['la', 'ps', 'tn']
['la', 'ps', 'tn']
['la', 'ps', 'tn']
['la', 'ps', 'tn']
['la', 'ps', 'tn']
['la', 'ps', 'tn']
['la', 'ps', 'tu']
['la', 'ps', 'tu']
['la', 'ps', 'tu']
['la', 'ps', 'tu']
['la', 'ps', 'tu']
['la', 'ps', 'tu']
['la', 'tn', 'tu']
['la', 'tn', 'tu']
['la', 'tn', 'tu']
['la', 'tn', 'tu']
['la', 'tn', 'tu']
['la', 'tn', 'tu']
['la', 'tn', 'wo']
['la', 'tn', 'wo']
['la', 'tn', 'wo']
['la', 'tn', 'wo']
['la', 'tn', 'wo']
['la', 'tn', 'wo']
['la', 'tn', 'zw']
['la', 'tn', 'zw']
['la', 'tn', 'zw']
['la', 'tn', 'zw']
['la', 'tn', 'zw']
['la', 'tn', 'zw']
['la', 'tu', 'wo']
['la', 'tu', 'wo']
['la', 'tu', 'wo']
['la', 'tu', 'wo']
['la', 'tu', 'wo']
['la', 'tu', 'wo']
['la', 'tu', 'zw']
['la', 'tu', 'zw']
['la', 'tu', 'zw']
['la', 'tu', 'zw']
['la', 'tu', 'zw']
['la', 'tu', 'zw']
['ld', 'qq', 'tj']
['ld', 'qq', 'tj']
['ld', 'qq', 'tj']
['ld', 'qq', 'tj']
['ld', 'qq', 'tj']
['ld', 'qq', 'tj']
['ld', 'qq', 'tk']
['ld', 'qq', 'tk']
['ld', 'qq', 'tk']
['ld', 'qq', 'tk']
['ld', 'qq', 'tk']
['ld', 'qq', 'tk']
['ld', 'qq', 'tm']
['ld', 'qq', 'tm']
['ld', 'qq', 'tm']
['ld', 'qq', 'tm']
['ld', 'qq', 'tm']
['ld', 'qq', 'tm']
['ld', 'rc', 'tj']
['ld', 'rc', 'tj']
['ld', 'rc', 'tj']
['ld', 'rc', 'tj']
['ld', 'rc', 'tj']
['ld', 'rc', 'tj']
['ld', 'rc', 'tk']
['ld', 'rc', 'tk']
['ld', 'rc', 'tk']
['ld', 'rc', 'tk']
['ld', 'rc', 'tk']
['ld', 'rc', 'tk']
['ld', 'rc', 'tm']
['ld', 'rc', 'tm']
['ld', 'rc', 'tm']
['ld', 'rc', 'tm']
['ld', 'rc', 'tm']
['ld', 'rc', 'tm']
['ld', 'ry', 'tj']
['ld', 'ry', 'tj']
['ld', 'ry', 'tj']
['ld', 'ry', 'tj']
['ld', 'ry', 'tj']
['ld', 'ry', 'tj']
['ld', 'ry', 'tk']
['ld', 'ry', 'tk']
['ld', 'ry', 'tk']
['ld', 'ry', 'tk']
['ld', 'ry', 'tk']
['ld', 'ry', 'tk']
['ld', 'ry', 'tm']
['ld', 'ry', 'tm']
['ld', 'ry', 'tm']
['ld', 'ry', 'tm']
['ld', 'ry', 'tm']
['ld', 'ry', 'tm']
['ld', 'sf', 'tj']
['ld', 'sf', 'tj']
['ld', 'sf', 'tj']
['ld', 'sf', 'tj']
['ld', 'sf', 'tj']
['ld', 'sf', 'tj']
['ld', 'sf', 'tk']
['ld', 'sf', 'tk']
['ld', 'sf', 'tk']
['ld', 'sf', 'tk']
['ld', 'sf', 'tk']
['ld', 'sf', 'tk']
['ld', 'sf', 'tm']
['ld', 'sf', 'tm']
['ld', 'sf', 'tm']
['ld', 'sf', 'tm']
['ld', 'sf', 'tm']
['ld', 'sf', 'tm']
['ld', 'tj', 'tk']
['ld', 'tj', 'tk']
['ld', 'tj', 'tk']
['ld', 'tj', 'tk']
['ld', 'tj', 'tk']
['ld', 'tj', 'tk']
['ld', 'tj', 'tm']
['ld', 'tj', 'tm']
['ld', 'tj', 'tm']
['ld', 'tj', 'tm']
['ld', 'tj', 'tm']
['ld', 'tj', 'tm']
['ld', 'tj', 'vr']
['ld', 'tj', 'vr']
['ld', 'tj', 'vr']
['ld', 'tj', 'vr']
['ld', 'tj', 'vr']
['ld', 'tj', 'vr']
['ld', 'tj', 'wg']
['ld', 'tj', 'wg']
['ld', 'tj', 'wg']
['ld', 'tj', 'wg']
['ld', 'tj', 'wg']
['ld', 'tj', 'wg']
['ld', 'tj', 'xq']
['ld', 'tj', 'xq']
['ld', 'tj', 'xq']
['ld', 'tj', 'xq']
['ld', 'tj', 'xq']
['ld', 'tj', 'xq']
['ld', 'tk', 'tm']
['ld', 'tk', 'tm']
['ld', 'tk', 'tm']
['ld', 'tk', 'tm']
['ld', 'tk', 'tm']
['ld', 'tk', 'tm']
['ld', 'tk', 'vr']
['ld', 'tk', 'vr']
['ld', 'tk', 'vr']
['ld', 'tk', 'vr']
['ld', 'tk', 'vr']
['ld', 'tk', 'vr']
['ld', 'tk', 'wg']
['ld', 'tk', 'wg']
['ld', 'tk', 'wg']
['ld', 'tk', 'wg']
['ld', 'tk', 'wg']
['ld', 'tk', 'wg']
['ld', 'tk', 'xq']
['ld', 'tk', 'xq']
['ld', 'tk', 'xq']
['ld', 'tk', 'xq']
['ld', 'tk', 'xq']
['ld', 'tk', 'xq']
['ld', 'tm', 'vr']
['ld', 'tm', 'vr']
['ld', 'tm', 'vr']
['ld', 'tm', 'vr']
['ld', 'tm', 'vr']
['ld', 'tm', 'vr']
['ld', 'tm', 'wg']
['ld', 'tm', 'wg']
['ld', 'tm', 'wg']
['ld', 'tm', 'wg']
['ld', 'tm', 'wg']
['ld', 'tm', 'wg']
['ld', 'tm', 'xq']
['ld', 'tm', 'xq']
['ld', 'tm', 'xq']
['ld', 'tm', 'xq']
['ld', 'tm', 'xq']
['ld', 'tm', 'xq']
['lh', 'no', 'tx']
['lh', 'no', 'tx']
['lh', 'no', 'tx']
['lh', 'no', 'tx']
['lh', 'no', 'tx']
['lh', 'no', 'tx']
['lh', 'oc', 'tx']
['lh', 'oc', 'tx']
['lh', 'oc', 'tx']
['lh', 'oc', 'tx']
['lh', 'oc', 'tx']
['lh', 'oc', 'tx']
['lh', 'tx', 'ux']
['lh', 'tx', 'ux']
['lh', 'tx', 'ux']
['lh', 'tx', 'ux']
['lh', 'tx', 'ux']
['lh', 'tx', 'ux']
['lh', 'tx', 'yl']
['lh', 'tx', 'yl']
['lh', 'tx', 'yl']
['lh', 'tx', 'yl']
['lh', 'tx', 'yl']
['lh', 'tx', 'yl']
['lh', 'tx', 'zh']
['lh', 'tx', 'zh']
['lh', 'tx', 'zh']
['lh', 'tx', 'zh']
['lh', 'tx', 'zh']
['lh', 'tx', 'zh']
['lk', 'pv', 'th']
['lk', 'pv', 'th']
['lk', 'pv', 'th']
['lk', 'pv', 'th']
['lk', 'pv', 'th']
['lk', 'pv', 'th']
['lk', 'qg', 'th']
['lk', 'qg', 'th']
['lk', 'qg', 'th']
['lk', 'qg', 'th']
['lk', 'qg', 'th']
['lk', 'qg', 'th']
['lk', 'qm', 'th']
['lk', 'qm', 'th']
['lk', 'qm', 'th']
['lk', 'qm', 'th']
['lk', 'qm', 'th']
['lk', 'qm', 'th']
['lk', 'qn', 'th']
['lk', 'qn', 'th']
['lk', 'qn', 'th']
['lk', 'qn', 'th']
['lk', 'qn', 'th']
['lk', 'qn', 'th']
['lk', 'rl', 'th']
['lk', 'rl', 'th']
['lk', 'rl', 'th']
['lk', 'rl', 'th']
['lk', 'rl', 'th']
['lk', 'rl', 'th']
['lk', 'rw', 'th']
['lk', 'rw', 'th']
['lk', 'rw', 'th']
['lk', 'rw', 'th']
['lk', 'rw', 'th']
['lk', 'rw', 'th']
['lo', 'of', 'tn']
['lo', 'of', 'tn']
['lo', 'of', 'tn']
['lo', 'of', 'tn']
['lo', 'of', 'tn']
['lo', 'of', 'tn']
['lo', 'of', 'tu']
['lo', 'of', 'tu']
['lo', 'of', 'tu']
['lo', 'of', 'tu']
['lo', 'of', 'tu']
['lo', 'of', 'tu']
['lo', 'ps', 'tn']
['lo', 'ps', 'tn']
['lo', 'ps', 'tn']
['lo', 'ps', 'tn']
['lo', 'ps', 'tn']
['lo', 'ps', 'tn']
['lo', 'ps', 'tu']
['lo', 'ps', 'tu']
['lo', 'ps', 'tu']
['lo', 'ps', 'tu']
['lo', 'ps', 'tu']
['lo', 'ps', 'tu']
['lo', 'tn', 'tu']
['lo', 'tn', 'tu']
['lo', 'tn', 'tu']
['lo', 'tn', 'tu']
['lo', 'tn', 'tu']
['lo', 'tn', 'tu']
['lo', 'tn', 'wo']
['lo', 'tn', 'wo']
['lo', 'tn', 'wo']
['lo', 'tn', 'wo']
['lo', 'tn', 'wo']
['lo', 'tn', 'wo']
['lo', 'tn', 'zw']
['lo', 'tn', 'zw']
['lo', 'tn', 'zw']
['lo', 'tn', 'zw']
['lo', 'tn', 'zw']
['lo', 'tn', 'zw']
['lo', 'tu', 'wo']
['lo', 'tu', 'wo']
['lo', 'tu', 'wo']
['lo', 'tu', 'wo']
['lo', 'tu', 'wo']
['lo', 'tu', 'wo']
['lo', 'tu', 'zw']
['lo', 'tu', 'zw']
